надотряд\b	отряд\b	подотряд\b	гипотряд\b	инфраотряд\b	парвотряд\b	надсем\b\.	сем\b\.	подсем\b\.	род	period	debug
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Nomascus	None	debug17334
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Nomascus	None	debug17344
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		–	[]	debug17351
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Symphalangus	[1.806, 0.0117]	debug17354
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Symphalangus	[1.806, 0.0117]	debug17365
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Symphalangus	None	debug17378
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Symphalangus	None	debug17384
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobates Symphalangus	[1.806, 0.0117]	debug17390
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		*	[]	debug17393
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Simia longimana	[]	debug17396
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		*	[]	debug17399
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Yuanmoupithecus xiaoyuan	[23.03, 5.333]	debug17402
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		***	[]	debug17412
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Hylobatidae		Hylobatidae gen.	[1.806, 0.0117]	debug17415
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Oreopithecidae		Oreopithecus bambolii	[23.03, 5.333]	debug17428
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Helladopithecus semierectus	None	debug17441
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		*	[]	debug17448
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		"Homo erectus"	None	debug17451
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		*	[]	debug17457
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Kogolepithecus morotoensis	[23.03, 5.333]	debug17460
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		*	[]	debug17465
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Langsonia liquidness	None	debug17468
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		*	[]	debug17471
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Samburupithecus kiptalami	[23.03, 5.333]	debug17474
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		*	[]	debug17482
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gigantanthropus weinheimensis	None	debug17485
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		*	[]	debug17490
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	[23.03, 5.333]	debug17493
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	[23.03, 5.333]	debug17498
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	[23.03, 5.333]	debug17501
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	None	debug17504
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	None	debug17510
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	None	debug17516
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	None	debug17521
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	incertae		Gen. et	None	debug17528
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	Griphopithecus Abel,	[23.03, 5.333]	debug17544
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	Griphopithecus alpani	[23.03, 5.333]	debug17555
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	=Sivapithecus darwini	None	debug17563
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	Griphopithecus darwini	[23.03, 5.333]	debug17566
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	=Austriacopithecus weinfurteri	None	debug17574
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	?=Griphopithecus suessi)	[]	debug17580
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	-	[]	debug17583
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	Griphopithecus suessi	[23.03, 5.333]	debug17586
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Griphopithecinae	aff. Griphopithecus	[23.03, 5.333]	debug17591
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Kenyapithecinae	Kenyapithecus L.Leakey,	[]	debug17607
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Kenyapithecinae	Kenyapithecus kizili	[23.03, 5.333]	debug17612
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Kenyapithecinae	Kenyapithecus wickeri	[23.03, 5.333]	debug17615
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Kenyapithecinae	=Sivapithecus africanus	[23.03, 5.333]	debug17624
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Griphopithecidae	Kenyapithecinae	ошибочно =Ramapilhecus	[]	debug17627
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Ankarapithecus meteai	None	debug17646
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		*	[]	debug17657
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sivapithecus Pilgrim,	[23.03, 5.333]	debug17660
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(=Bramapithecus thorpei	None	debug17666
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Palaeopithecus (=Anthropopithecus	[5.333, 1.806]	debug17671
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Ramapithecus Lewis,	None	debug17676
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Ankarapithecus	[]	debug17679
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Rudapithecus	None	debug17682
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Sugrivapithecus Lewis	[23.03, 5.333]	debug17687
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sugrivapithecus salmontanus	None	debug17692
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Dryopithecus Sivapithecus	[]	debug17695
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug17702
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sivapithecus indicus	[23.03, 5.333]	debug17705
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???=Sivapithecus sivalensis)	[23.03, 5.333]	debug17717
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sivapithecus parvada	[23.03, 5.333]	debug17720
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sivapithecus punjabicus	[23.03, 5.333]	debug17726
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Ramapithecus brevirostris	None	debug17736
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???=Sivapithecus sivalensis	[]	debug17739
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug17746
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sivapithecus simonsi	None	debug17749
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Sivapithecus sivalensis	[23.03, 5.333]	debug17757
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(???=Ramapithecus punjabicus	None	debug17763
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Palaeopithecus sivalensis	[23.03, 5.333]	debug17766
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Dryopithecus sivalensis	[23.03, 5.333]	debug17769
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Dryopithecus cautleyi	None	debug17772
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Sivapithecus indicus	[23.03, 5.333]	debug17775
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Sugrivapithecus Lewis)	[23.03, 5.333]	debug17780
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug17783
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Sivapithecus aiyengari	None	debug17786
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Sivapithecus himal.	[]	debug17791
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Sivapithecus chinjiensis	[23.03, 5.333]	debug17794
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Sivapithecus lewisi	None	debug17803
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Sivapithecus orientalis	[56.0, 33.9]	debug17808
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Ramapithecus hariensis	[23.03, 5.333]	debug17811
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		*	[]	debug17816
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Hominoid Gen.	[23.03, 5.333]	debug17819
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Gigantopithecus Koenigswald,	[23.03, 5.333]	debug17835
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Gigantopithecus blacki	[1.806, 0.0117]	debug17841
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Gigantopithecus giganteus	[23.03, 5.333]	debug17851
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(=Gigantopithecus bilaspurensis	[23.03, 5.333]	debug17854
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Indopithecus giganteus	[5.333, 1.806]	debug17859
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???=Chinjipithecus atavus	None	debug17867
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Anoiapithecus brevirostris	[23.03, 5.333]	debug17883
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		*	[]	debug17888
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Dryopithecus Lartet,	[23.03, 5.333]	debug17891
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(ошибочно =Adaetontherium	None	debug17896
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Anthropodus Schlosser	[]	debug17899
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Hispanopithecus	None	debug17902
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Hungaropithecus	None	debug17905
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Palaeopithecus	[5.333, 1.806]	debug17908
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(Palaeopithecus sivalensis	[5.333, 1.806]	debug17911
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Rhenopithecus	[23.03, 5.333]	debug17917
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Xenopithecus	[23.03, 5.333]	debug17920
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Hylopithecus	None	debug17923
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Palaeosimia	[23.03, 5.333]	debug17926
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Sugrivapithecus	[23.03, 5.333]	debug17935
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Udabnopithecus	None	debug17941
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Ankarapithecus	[]	debug17944
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		ошибочно =Indopithecus	None	debug17950
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Dryopithecus brancoi	[23.03, 5.333]	debug17955
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Ataxopithecus serus	None	debug17965
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Rudapithecus hungaricus	None	debug17971
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Udabnopithecus garedziensis	None	debug17984
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug17992
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Dryopithecus crusafonti	None	debug17995
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug18005
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Dryopithecus fontani	[23.03, 5.333]	debug18008
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug18020
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Dryopithecus laietanus	None	debug18023
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Dryopithecus crusafonti	[23.03, 5.333]	debug18030
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		??=Dryopithecus piveteaui	None	debug18033
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Rahonapithecus sabadellensis	None	debug18039
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Sivapithecus occidentalis	None	debug18044
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?Dryopithecus wuduensis	[23.03, 5.333]	debug18049
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Dryopithecus(?) frickae	[23.03, 5.333]	debug18056
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Dryopithecus germanicus	[5.333, 1.806]	debug18065
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Dryopithecus pilgrimi	[23.03, 5.333]	debug18072
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???Dryopithecus troglodytes	None	debug18077
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		*	[]	debug18082
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Lufengpithecus R.Wu,	[23.03, 5.333]	debug18085
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(?=Homo erectus	None	debug18092
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Lufengpithecus keiyuanensis	None	debug18095
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		(=Dryopithecus keiyuanensis	None	debug18098
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		=Dianopithecus progressus	[23.03, 5.333]	debug18120
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		?=Lufengpithecus hudienensis	None	debug18127
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???=Lufengpithecus lufengensis)	[]	debug18143
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		-	[]	debug18146
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		Lufengpithecus lufengensis	None	debug18149
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		???=Lufengpithecus keiyuanensis	[]	debug18172
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae		находки из	[]	debug18175
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo Lacépède,	[1.806, 0.0117]	debug18193
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18202
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18211
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18233
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18238
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	(в случае	[]	debug18263
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18266
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18271
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18276
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	***	[]	debug18283
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18286
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18289
ARCHONTA	PRIMATES	HAPLORRHINI	ANTHROPOIDEA	CATARRHINI	EUCATARRHINI	Hominoidea	Pongidae	Ponginae	Pongo pygmaeus	None	debug18292
